TransactionID,AccountID,TransactionDate,TransactionType,Amount,Channel,Country
5836,262,2025-03-02,Deposit,50212.79,ATM,Singapore
5837,651,2025-06-05,Withdrawal,65862.35,Online,North Korea
5838,589,2026-05-08,Deposit,14773.23,Online,Iran
5839,965,2024-01-21,Withdrawal,69915.49,Mobile,India
5840,11,2026-05-24,Deposit,85784.82,ATM,Iran
5841,1751,2024-10-08,Withdrawal,2238.11,Online,UAE
5842,1668,2024-01-25,Withdrawal,74303.6,Branch,UK
5843,928,2024-03-03,Withdrawal,64511.27,Branch,UK
5844,1111,2024-05-24,Deposit,3897.77,ATM,UAE
5845,289,2025-04-28,Transfer,27327.15,ATM,UK
5846,852,2025-06-24,Transfer,75823.8,Mobile,Afghanistan
5847,1902,2026-06-02,Withdrawal,14112.1,Online,Singapore
5848,439,2025-01-03,Deposit,73368.37,Branch,UAE
5849,629,2024-07-17,Deposit,48882.19,Online,UAE
5850,1946,2026-01-31,Deposit,36800.24,Mobile,Germany
5851,750,2025-04-20,Withdrawal,5993.18,Online,North Korea
5852,1477,2024-06-13,Withdrawal,10326.01,Online,Canada
5853,1139,2025-10-15,Withdrawal,72441.42,ATM,Singapore
5854,1007,2026-05-23,Transfer,72436.28,Online,India
5855,1100,2024-04-17,Deposit,7120.46,Branch,Singapore
5856,1760,2024-12-06,Deposit,78292.02,Branch,USA
5857,835,2025-02-13,Transfer,39207.42,ATM,USA
5858,1265,2024-10-13,Deposit,3132.25,Branch,India
5859,539,2026-05-04,Transfer,82240.51,Mobile,Syria
5860,1947,2024-01-02,Withdrawal,4308.28,Branch,Iran
5861,1600,2025-09-21,Deposit,24694.44,Online,India
5862,639,2026-02-20,Transfer,60436.26,ATM,Syria
5863,1256,2024-07-22,Withdrawal,76391.02,Online,Syria
5864,263,2024-04-19,Withdrawal,5383.16,ATM,Germany
5865,603,2024-07-22,Deposit,72647.45,ATM,Singapore
5866,1756,2025-11-24,Transfer,12670.78,Mobile,Singapore
5867,267,2026-02-16,Withdrawal,40647.57,Mobile,Canada
5868,1635,2024-05-08,Withdrawal,62088.49,ATM,UK
5869,453,2026-06-11,Withdrawal,36813.06,Branch,India
5870,479,2026-04-21,Deposit,75364.82,Mobile,Singapore
5871,234,2025-08-27,Withdrawal,10676.98,Online,Germany
5872,546,2025-02-06,Withdrawal,44830.88,ATM,Iran
5873,790,2025-08-15,Transfer,54847.03,Mobile,Singapore
5874,1932,2024-09-06,Transfer,29614.32,Branch,UAE
5875,1479,2025-01-03,Transfer,39068.84,Mobile,Iran
5876,874,2025-12-26,Withdrawal,62282.81,Branch,North Korea
5877,1519,2026-03-10,Withdrawal,5211.7,Branch,UAE
5878,994,2024-09-11,Withdrawal,5534.82,ATM,India
5879,924,2024-01-25,Transfer,68261.28,Online,Syria
5880,319,2024-09-17,Deposit,43823.56,ATM,Syria
5881,1265,2025-12-16,Deposit,82055.07,Mobile,Canada
5882,1927,2024-08-24,Deposit,5995.97,Online,India
5883,1397,2026-01-31,Withdrawal,4760.07,Mobile,Singapore
5884,264,2024-02-29,Deposit,9802.3,Branch,UAE
5885,1548,2024-04-30,Deposit,23299.6,ATM,Afghanistan
5886,721,2024-08-14,Withdrawal,67905.05,ATM,Afghanistan
5887,1814,2024-01-06,Withdrawal,97073.59,ATM,Singapore
5888,47,2025-07-29,Deposit,75821.49,Mobile,USA
5889,109,2025-08-07,Transfer,99870.31,Online,Afghanistan
5890,1684,2026-03-21,Deposit,6428.59,ATM,Syria
5891,1236,2024-03-06,Deposit,25549.94,Branch,North Korea
5892,406,2024-11-15,Transfer,80212.29,Branch,Iran
5893,947,2024-09-15,Transfer,43285.28,ATM,USA
5894,941,2025-04-22,Withdrawal,2744.37,Mobile,UAE
5895,502,2025-07-10,Withdrawal,30561.49,Branch,Singapore
5896,354,2025-06-27,Deposit,52002.07,ATM,UK
5897,135,2024-12-25,Deposit,41436.26,Branch,North Korea
5898,598,2024-10-03,Withdrawal,94206.07,ATM,Canada
5899,1462,2025-12-15,Transfer,33387.75,Mobile,UK
5900,1515,2025-08-25,Withdrawal,21685.38,Mobile,Singapore
5901,1239,2024-08-28,Withdrawal,98324.4,Branch,USA
5902,1354,2024-10-19,Transfer,60728.71,Online,Singapore
5903,627,2026-05-27,Deposit,57324.08,Online,Iran
5904,579,2025-01-14,Transfer,97416.78,Branch,Germany
5905,546,2024-11-05,Deposit,95874.82,Mobile,Singapore
5906,54,2024-06-06,Deposit,34762.26,ATM,India
5907,759,2025-07-31,Deposit,7586.8,Mobile,USA
5908,1531,2024-03-08,Transfer,87429.35,Branch,Singapore
5909,47,2025-11-14,Withdrawal,88048.91,Mobile,Syria
5910,528,2024-06-11,Transfer,18758.24,Branch,USA
5911,1029,2024-04-07,Transfer,49304.59,Branch,India
5912,1266,2026-03-22,Withdrawal,84436.53,Online,Germany
5913,1385,2026-03-05,Withdrawal,15818.68,Mobile,Germany
5914,781,2025-11-08,Withdrawal,39508.26,Branch,Iran
5915,319,2026-04-04,Withdrawal,94442.57,ATM,UAE
5916,1653,2024-11-01,Withdrawal,657.97,Branch,Singapore
5917,20,2025-10-10,Withdrawal,22272.5,Mobile,India
5918,696,2024-02-15,Deposit,41377.78,Online,Syria
5919,1707,2024-11-02,Transfer,56116.44,Online,India
5920,1912,2025-07-16,Transfer,33801.25,Mobile,Afghanistan
5921,1244,2024-12-08,Transfer,60436.73,Branch,Iran
5922,1126,2024-02-18,Withdrawal,25993.94,Branch,Singapore
5923,565,2025-01-09,Transfer,93858.12,Branch,Afghanistan
5924,1747,2025-04-01,Withdrawal,59080.01,Online,Singapore
5925,1597,2024-10-04,Withdrawal,84365.75,Online,Singapore
5926,1614,2024-09-25,Transfer,67049.28,Branch,Afghanistan
5927,1436,2024-05-22,Transfer,67592.35,Online,North Korea
5928,371,2024-09-21,Transfer,62533.64,Branch,Germany
5929,853,2024-06-09,Transfer,93885.79,Mobile,Germany
5930,1543,2025-06-09,Transfer,98172.89,Online,North Korea
5931,1050,2024-07-28,Deposit,67545.73,ATM,Germany
5932,1097,2024-06-30,Withdrawal,87665.28,Mobile,India
5933,243,2025-05-06,Withdrawal,28114.06,Online,Afghanistan
5934,1628,2025-07-11,Transfer,35453.14,Online,Syria
5935,642,2025-03-09,Transfer,38777.12,Mobile,Iran
5936,706,2024-11-24,Deposit,77822.35,Mobile,Afghanistan
5937,1667,2024-03-10,Transfer,85609.55,Branch,Afghanistan
5938,1818,2025-06-18,Deposit,77388.87,Online,North Korea
5939,1552,2025-01-03,Withdrawal,68171.99,Online,Syria
5940,1382,2024-07-12,Transfer,33195.6,ATM,India
5941,521,2024-12-15,Transfer,91742.36,Mobile,Iran
5942,1189,2024-11-15,Transfer,86252.43,Branch,Afghanistan
5943,828,2024-08-02,Transfer,25472.48,ATM,Iran
5944,30,2026-02-28,Deposit,9603.36,Mobile,UK
5945,1442,2026-06-12,Deposit,3109.02,Branch,Afghanistan
5946,1112,2025-09-02,Deposit,84045.69,Online,UK
5947,911,2026-06-11,Deposit,18686.22,Mobile,UAE
5948,1004,2025-06-06,Transfer,79960.46,ATM,UK
5949,1804,2024-11-20,Transfer,25896.38,Mobile,Syria
5950,602,2025-12-13,Deposit,47989.58,ATM,Afghanistan
5951,1927,2025-12-24,Withdrawal,42147.25,ATM,Singapore
5952,383,2025-12-22,Transfer,75265.18,Online,North Korea
5953,1908,2024-01-21,Deposit,78597.68,Branch,Iran
5954,613,2025-05-09,Deposit,25421.37,Mobile,Germany
5955,120,2025-09-02,Transfer,83926.59,Branch,Iran
5956,479,2025-06-16,Withdrawal,566.25,Branch,UK
5957,721,2026-02-03,Transfer,42944.43,Online,India
5958,1502,2024-04-19,Withdrawal,83975.7,Branch,Iran
5959,317,2024-01-08,Withdrawal,71821.32,Branch,UAE
5960,1458,2024-10-08,Transfer,56582.95,Online,UAE
5961,2,2025-05-30,Withdrawal,33637.91,ATM,Iran
5962,1111,2025-12-11,Transfer,41321.03,ATM,Singapore
5963,1542,2025-02-15,Transfer,72340.72,Mobile,UAE
5964,809,2025-03-16,Withdrawal,75344.19,Mobile,Canada
5965,825,2026-04-22,Transfer,46207.97,Mobile,Germany
5966,201,2024-11-18,Transfer,28516.22,Branch,UK
5967,1709,2025-07-21,Deposit,64549.33,Online,UK
5968,373,2025-06-07,Withdrawal,89091.13,Branch,Iran
5969,700,2026-01-02,Deposit,6291.19,Mobile,USA
5970,1788,2024-10-12,Withdrawal,56448.45,Branch,UAE
5971,1832,2024-03-30,Deposit,66606.27,ATM,Iran
5972,1250,2026-02-12,Transfer,20571.18,Online,Germany
5973,1935,2025-03-03,Deposit,18016.57,ATM,UK
5974,305,2024-07-14,Withdrawal,71418.8,Online,UK
5975,1115,2026-01-16,Withdrawal,854.08,Online,Iran
5976,1930,2024-09-08,Withdrawal,31415.09,Branch,USA
5977,1704,2025-04-23,Transfer,69286.53,Online,UK
5978,1960,2025-11-28,Withdrawal,25464.4,Online,UK
5979,571,2025-02-28,Withdrawal,59276.95,Mobile,UK
5980,825,2026-01-01,Transfer,22212.59,Online,Canada
5981,1043,2025-07-24,Deposit,90778.42,Online,North Korea
5982,1324,2025-06-06,Transfer,33141.59,Mobile,Syria
5983,540,2025-12-05,Transfer,5091.79,ATM,Iran
5984,611,2025-08-04,Withdrawal,41020.36,Branch,North Korea
5985,1448,2024-12-18,Transfer,75305.41,ATM,UAE
5986,50,2024-06-11,Withdrawal,41671.92,ATM,Germany
5987,454,2024-06-05,Transfer,46675.09,Mobile,Germany
5988,1575,2026-02-24,Deposit,55824.82,ATM,Afghanistan
5989,21,2025-11-29,Deposit,36527.54,ATM,Syria
5990,1096,2025-05-20,Deposit,47653.24,ATM,Singapore
5991,249,2025-06-02,Withdrawal,74693.59,Branch,Afghanistan
5992,1217,2026-02-20,Deposit,75720.54,Mobile,UK
5993,538,2024-06-29,Withdrawal,48795.77,Mobile,North Korea
5994,1235,2024-12-06,Transfer,34179.32,ATM,Singapore
5995,118,2025-04-09,Deposit,94102.32,Branch,India
5996,893,2026-05-30,Deposit,24498.6,Online,Canada
5997,331,2024-09-09,Deposit,73448.58,Branch,Afghanistan
5998,1968,2024-11-21,Withdrawal,48246.41,Branch,UAE
5999,1381,2025-03-22,Transfer,93213.78,Mobile,Canada
6000,1174,2026-04-23,Transfer,94133.58,Online,Syria
6001,310,2026-05-29,Transfer,40532.59,Online,Afghanistan
6002,1322,2025-03-17,Transfer,92434.46,Mobile,India
6003,1830,2024-04-29,Transfer,73392.16,ATM,Singapore
6004,1791,2025-12-28,Transfer,37744.41,Branch,Canada
6005,129,2025-11-12,Withdrawal,65034.5,ATM,UK
6006,1306,2024-07-10,Transfer,5195.88,Online,Germany
6007,534,2026-05-18,Deposit,20127.94,ATM,Canada
6008,1631,2025-12-24,Withdrawal,66197.66,ATM,Singapore
6009,1980,2024-08-14,Deposit,59297.03,Mobile,Syria
6010,176,2025-03-14,Deposit,97948.75,Online,Iran
6011,1140,2024-11-17,Deposit,97139.69,Branch,Afghanistan
6012,934,2024-06-04,Deposit,3780.81,Branch,North Korea
6013,1240,2025-10-22,Withdrawal,2047.22,Branch,USA
6014,1980,2024-01-05,Transfer,47033.02,ATM,Singapore
6015,829,2026-04-21,Transfer,44255.31,Mobile,UK
6016,1699,2025-10-19,Deposit,7242.5,Online,Canada
6017,1780,2024-01-27,Transfer,28296.49,Mobile,India
6018,1556,2024-03-12,Withdrawal,85125.02,Online,UAE
6019,1418,2025-05-12,Transfer,87094.88,Mobile,India
6020,794,2025-02-10,Deposit,81026.94,Mobile,Singapore
6021,1581,2026-05-13,Withdrawal,29572.28,Branch,UAE
6022,831,2025-02-16,Withdrawal,19238.54,Online,Canada
6023,692,2025-02-24,Transfer,51420.66,ATM,USA
6024,739,2025-11-16,Withdrawal,46777.48,ATM,Iran
6025,1037,2024-07-16,Transfer,43849.09,Branch,North Korea
6026,1746,2024-10-19,Transfer,80434.43,Online,Canada
6027,1017,2024-02-11,Withdrawal,58973.83,ATM,Canada
6028,1582,2025-08-14,Withdrawal,89517.28,Mobile,UAE
6029,1833,2025-11-18,Deposit,12346.88,Online,Syria
6030,1984,2024-03-06,Transfer,80028.64,ATM,Syria
6031,171,2026-02-19,Withdrawal,7540.19,ATM,Afghanistan
6032,177,2025-10-09,Deposit,90822.19,Branch,Canada
6033,1268,2024-01-23,Transfer,51811.42,ATM,Iran
6034,1474,2025-06-04,Transfer,44732.17,ATM,India
6035,704,2024-07-04,Deposit,72209.62,Branch,Singapore
6036,1125,2025-06-21,Withdrawal,8101.66,Mobile,Afghanistan
6037,1249,2026-04-16,Withdrawal,57880.99,ATM,Iran
6038,1345,2025-08-01,Deposit,27122.84,Online,UK
6039,1681,2025-09-23,Transfer,474.6,Online,UK
6040,1778,2024-04-30,Transfer,57099.83,ATM,Singapore
6041,625,2025-10-17,Deposit,28351.71,Mobile,Canada
6042,1141,2025-03-24,Transfer,25171.95,ATM,India
6043,244,2024-04-06,Deposit,47167.78,ATM,Afghanistan
6044,1804,2025-07-30,Transfer,75889.34,Online,Afghanistan
6045,709,2025-02-13,Transfer,21322.23,Mobile,India
6046,985,2026-03-30,Withdrawal,22091.54,ATM,North Korea
6047,884,2026-06-10,Withdrawal,50904.96,Branch,Canada
6048,1743,2025-10-07,Deposit,47598.47,Mobile,Canada
6049,770,2024-06-18,Withdrawal,45030.48,Mobile,Canada
6050,1146,2024-08-31,Withdrawal,59707.85,Online,Syria
6051,41,2025-03-31,Withdrawal,74137.85,Mobile,India
6052,404,2026-02-09,Transfer,69538.05,Online,Germany
6053,1647,2024-12-17,Withdrawal,70336.33,Online,Canada
6054,1577,2025-12-07,Transfer,47375.86,Branch,Germany
6055,731,2025-11-12,Transfer,24849.66,ATM,Afghanistan
6056,1845,2025-06-02,Transfer,3949.67,ATM,UK
6057,329,2024-06-25,Deposit,67068.82,Mobile,North Korea
6058,226,2024-08-18,Withdrawal,3766.34,Branch,UK
6059,245,2026-04-28,Withdrawal,18300.7,ATM,USA
6060,1477,2024-07-30,Withdrawal,15403.77,ATM,Germany
6061,1337,2025-05-07,Deposit,90783.15,Online,Iran
6062,443,2026-02-01,Transfer,40709.51,Online,Iran
6063,735,2024-12-03,Transfer,44020.53,Mobile,Afghanistan
6064,963,2024-05-26,Deposit,21444.26,Branch,Afghanistan
6065,1463,2026-04-01,Deposit,4792.16,ATM,UAE
6066,1106,2024-10-28,Transfer,91991.38,Mobile,India
6067,1075,2025-02-15,Withdrawal,28922.33,Branch,UK
6068,466,2024-11-06,Transfer,57315.41,ATM,UK
6069,221,2024-10-30,Transfer,33482.03,Online,Iran
6070,1370,2024-04-11,Transfer,83844.86,Mobile,Iran
6071,913,2025-08-20,Transfer,61274.79,Branch,Iran
6072,1838,2025-07-28,Transfer,75881.42,Mobile,USA
6073,1001,2025-10-03,Transfer,18033.07,Mobile,Iran
6074,1521,2025-02-23,Withdrawal,44985.96,Branch,Syria
6075,135,2025-07-24,Deposit,80261.35,Branch,Canada
6076,262,2024-01-02,Deposit,8496.78,Branch,Germany
6077,1082,2024-05-25,Withdrawal,94872.56,Branch,Singapore
6078,1269,2024-10-21,Transfer,98728.8,Mobile,USA
6079,1282,2024-01-06,Deposit,3790.45,Mobile,India
6080,177,2024-06-11,Withdrawal,55082.19,ATM,UAE
6081,659,2025-05-04,Deposit,15395.06,Mobile,UK
6082,1912,2025-05-18,Deposit,70576.81,Mobile,Afghanistan
6083,660,2024-01-22,Transfer,38452.12,Branch,Germany
6084,560,2024-09-05,Transfer,56867.23,ATM,USA
6085,621,2025-07-30,Transfer,85805.7,Mobile,Iran
6086,1109,2025-02-18,Withdrawal,97923.74,Online,Afghanistan
6087,1902,2026-02-08,Transfer,82934.43,Online,UAE
6088,1452,2025-04-20,Deposit,25802.41,ATM,Afghanistan
6089,334,2024-02-28,Transfer,72444.73,Branch,UK
6090,959,2024-10-05,Withdrawal,16666.63,Branch,Canada
6091,577,2025-08-21,Transfer,99418.79,Online,Syria
6092,1626,2025-10-01,Withdrawal,19774.49,Branch,Singapore
6093,1968,2024-02-03,Withdrawal,10226.28,Branch,UAE
6094,1631,2024-06-28,Transfer,41002.37,ATM,UAE
6095,1571,2025-08-09,Withdrawal,1967.59,Mobile,Germany
6096,845,2024-04-21,Transfer,27226.33,Online,UK
6097,1957,2024-05-30,Withdrawal,16444.11,Branch,India
6098,910,2024-01-12,Withdrawal,81782.12,ATM,Afghanistan
6099,1406,2026-01-07,Deposit,33380.34,ATM,USA
6100,332,2024-01-21,Transfer,49526.24,Online,UAE
6101,1503,2025-09-16,Deposit,22235.59,ATM,UAE
6102,777,2025-02-01,Withdrawal,47943.44,Mobile,UK
6103,65,2024-11-11,Withdrawal,38354.46,ATM,Syria
6104,1382,2025-07-29,Transfer,66452.58,ATM,UAE
6105,387,2026-01-15,Deposit,54578.36,Mobile,UK
6106,747,2025-06-09,Deposit,20285.06,Branch,Afghanistan
6107,823,2026-06-15,Transfer,50733.5,Branch,USA
6108,720,2025-08-28,Withdrawal,68985.13,Online,India
6109,47,2025-03-15,Deposit,77141.38,ATM,Germany
6110,222,2025-11-23,Withdrawal,84876.88,Mobile,UAE
6111,1563,2024-06-12,Withdrawal,93206.33,Online,Syria
6112,1517,2025-03-23,Transfer,82762.49,ATM,Canada
6113,255,2024-07-23,Transfer,87917.36,Branch,Afghanistan
6114,1424,2025-03-11,Transfer,70932.11,Branch,Syria
6115,784,2025-04-24,Deposit,9134.87,ATM,UAE
6116,757,2024-05-23,Withdrawal,18349.83,ATM,Afghanistan
6117,1402,2024-06-15,Transfer,10417.56,ATM,Singapore
6118,1525,2024-07-30,Withdrawal,27072.83,Branch,India
6119,1884,2026-01-22,Deposit,16644.28,Mobile,North Korea
6120,797,2024-05-21,Withdrawal,91757.85,Mobile,Singapore
6121,1658,2025-11-29,Deposit,81588.07,Mobile,Germany
6122,118,2025-08-17,Transfer,13221.23,Online,North Korea
6123,1839,2024-09-08,Transfer,83950.05,Mobile,UK
6124,574,2025-06-18,Transfer,50946.62,Branch,USA
6125,24,2024-05-04,Deposit,74521.77,ATM,Afghanistan
6126,315,2024-12-12,Deposit,99024.24,Branch,North Korea
6127,819,2025-07-30,Transfer,2934.73,Online,USA
6128,1489,2025-05-15,Transfer,20567.05,Mobile,UK
6129,1677,2024-11-08,Transfer,83448.3,ATM,Germany
6130,1882,2025-05-17,Deposit,24354.13,Branch,Syria
6131,1235,2024-10-04,Deposit,2937.86,ATM,UK
6132,944,2024-04-30,Transfer,17831.27,Branch,UK
6133,432,2025-02-25,Withdrawal,76118.04,Branch,UAE
6134,1287,2026-04-09,Deposit,50380.46,ATM,India
6135,590,2024-07-23,Withdrawal,26081.49,ATM,UK
6136,1312,2024-07-17,Deposit,11672.61,ATM,Iran
6137,148,2024-01-29,Withdrawal,12137.6,Mobile,India
6138,195,2024-06-25,Withdrawal,2596.44,Online,Iran
6139,534,2024-10-31,Deposit,22164.22,Branch,North Korea
6140,1877,2025-02-20,Transfer,38345.37,ATM,India
6141,1181,2024-08-18,Withdrawal,13803.12,Online,USA
6142,1383,2025-08-16,Withdrawal,91815.14,ATM,Singapore
6143,1668,2025-12-21,Transfer,15506.82,ATM,North Korea
6144,208,2026-02-23,Transfer,20229.76,ATM,Singapore
6145,760,2024-05-04,Withdrawal,46722.47,ATM,Canada
6146,1206,2026-02-04,Withdrawal,44491.81,Branch,UAE
6147,352,2026-02-21,Transfer,45322.87,Mobile,Singapore
6148,934,2025-05-22,Withdrawal,57219.93,Online,Iran
6149,82,2025-12-02,Deposit,10223.87,ATM,Singapore
6150,960,2025-07-02,Withdrawal,96740.69,Branch,USA
6151,737,2026-03-16,Withdrawal,78524.28,Branch,USA
6152,1293,2026-01-30,Transfer,52025.38,Branch,Singapore
6153,245,2025-07-04,Deposit,57092.65,Mobile,Iran
6154,115,2026-04-12,Withdrawal,90599.76,Online,Afghanistan
6155,1952,2024-04-01,Withdrawal,85914.12,Mobile,Iran
6156,1481,2026-02-05,Transfer,44019.25,Branch,Afghanistan
6157,1448,2025-02-10,Deposit,57987.67,Online,Germany
6158,1366,2024-05-30,Transfer,21791.81,Mobile,Canada
6159,1356,2025-03-21,Deposit,8373.85,Online,Afghanistan
6160,1228,2025-12-04,Transfer,28472.43,ATM,USA
6161,627,2025-11-26,Deposit,33434.08,Online,Syria
6162,668,2025-06-21,Transfer,66467.61,Mobile,Singapore
6163,38,2025-06-13,Transfer,13963.23,Mobile,North Korea
6164,480,2024-09-19,Transfer,93147.72,ATM,Singapore
6165,1201,2024-09-11,Deposit,57303.64,Online,Canada
6166,1161,2025-07-27,Transfer,31216.8,Branch,USA
6167,1412,2025-11-20,Withdrawal,14197.03,Branch,Germany
6168,883,2025-12-25,Transfer,442.89,Branch,Germany
6169,414,2025-08-02,Deposit,56583.04,Online,Syria
6170,1906,2026-05-05,Deposit,19498.41,Mobile,UK
6171,1684,2025-01-26,Withdrawal,2109.93,Online,UAE
6172,1893,2024-02-02,Transfer,1376.02,ATM,UAE
6173,61,2024-06-10,Transfer,50498.11,Online,Afghanistan
6174,199,2024-10-19,Transfer,77527.66,Online,Germany
6175,420,2025-07-07,Deposit,79353.63,Branch,Germany
6176,1003,2025-06-17,Deposit,26150.61,ATM,Syria
6177,48,2026-03-13,Transfer,95413.72,Mobile,North Korea
6178,117,2026-03-29,Transfer,33270.55,Mobile,USA
6179,133,2025-06-26,Deposit,88956.01,Mobile,North Korea
6180,1908,2025-04-09,Transfer,65226.21,ATM,UAE
6181,1251,2025-10-06,Deposit,3871.47,Online,Afghanistan
6182,1896,2025-10-07,Withdrawal,62150.38,Online,UK
6183,973,2025-11-13,Deposit,99604.08,ATM,India
6184,627,2025-01-30,Transfer,40380.65,Online,North Korea
6185,936,2024-03-12,Deposit,23979.71,Branch,Germany
6186,1318,2024-09-14,Withdrawal,43991.47,Online,North Korea
6187,426,2024-11-20,Transfer,56868.17,Branch,Iran
6188,340,2026-06-10,Transfer,36670.66,Branch,North Korea
6189,422,2024-11-07,Deposit,47801.78,Branch,Syria
6190,1607,2025-02-12,Withdrawal,16519.1,Mobile,Singapore
6191,1064,2025-05-31,Withdrawal,66976.55,Branch,USA
6192,59,2024-05-17,Withdrawal,13332.07,Online,North Korea
6193,1391,2024-09-21,Deposit,75957.65,Branch,Germany
6194,728,2026-05-23,Deposit,77507.45,ATM,Singapore
6195,695,2026-06-12,Deposit,29762.87,Branch,Singapore
6196,1042,2025-08-16,Deposit,19520.9,ATM,Syria
6197,346,2024-09-20,Deposit,21221.54,Online,UK
6198,1291,2025-04-11,Transfer,76196.63,Online,Singapore
6199,902,2024-03-10,Withdrawal,85216.62,Branch,Canada
6200,451,2025-12-09,Transfer,59464.84,Branch,Canada
6201,1923,2025-04-10,Deposit,64330.52,Online,North Korea
6202,1261,2025-09-07,Deposit,78605.0,Branch,UAE
6203,1583,2026-01-27,Withdrawal,4504.46,Mobile,North Korea
6204,456,2024-10-10,Deposit,62601.75,Online,Afghanistan
6205,1615,2024-02-23,Withdrawal,88607.44,Branch,North Korea
6206,1925,2025-02-19,Transfer,53598.15,Branch,USA
6207,356,2026-02-14,Withdrawal,12009.42,Branch,USA
6208,645,2024-11-06,Deposit,78257.75,Online,Iran
6209,1009,2024-08-12,Withdrawal,17304.06,ATM,USA
6210,57,2026-01-22,Transfer,90457.67,Mobile,Germany
6211,1667,2026-02-23,Transfer,48179.47,Branch,North Korea
6212,1239,2026-05-15,Transfer,84520.29,Online,Germany
6213,1358,2025-02-12,Transfer,21161.33,Branch,Syria
6214,111,2025-08-10,Transfer,88857.01,Online,Canada
6215,1,2026-04-07,Transfer,82454.16,Mobile,UAE
6216,121,2024-06-30,Transfer,13837.8,ATM,North Korea
6217,485,2025-03-30,Deposit,71650.1,Mobile,USA
6218,803,2024-12-03,Deposit,11647.14,Mobile,Singapore
6219,758,2025-02-14,Withdrawal,9622.0,ATM,UK
6220,393,2025-01-19,Deposit,23884.57,Online,Germany
6221,553,2025-08-05,Transfer,43722.82,Mobile,India
6222,51,2024-05-02,Withdrawal,76460.52,Online,Singapore
6223,1313,2026-04-24,Deposit,4603.11,Online,India
6224,1468,2026-05-02,Withdrawal,19074.22,ATM,Syria
6225,1850,2024-08-20,Deposit,88088.84,ATM,Afghanistan
6226,870,2026-06-04,Deposit,43087.14,Online,Germany
6227,1158,2024-03-07,Withdrawal,48208.86,Branch,UAE
6228,107,2026-03-28,Transfer,93552.63,Mobile,Syria
6229,751,2024-09-26,Deposit,24081.16,Mobile,Syria
6230,693,2024-04-14,Deposit,27047.73,Online,UAE
6231,586,2025-05-12,Transfer,44505.18,Mobile,UK
6232,1359,2025-06-21,Transfer,69869.19,Online,Afghanistan
6233,587,2025-11-17,Withdrawal,75793.46,ATM,UK
6234,221,2024-12-12,Withdrawal,4958.55,ATM,India
6235,561,2025-06-03,Deposit,18352.25,Branch,North Korea
6236,912,2025-09-03,Withdrawal,8212.37,Branch,Iran
6237,1698,2025-06-14,Withdrawal,2332.72,Online,Germany
6238,1206,2026-02-10,Transfer,77145.37,ATM,Iran
6239,1737,2024-07-08,Withdrawal,36017.94,Online,UK
6240,1993,2025-12-13,Withdrawal,53836.06,Branch,UAE
6241,1107,2025-11-27,Transfer,30706.75,Online,USA
6242,1011,2025-03-20,Withdrawal,40245.06,Online,USA
6243,253,2024-11-08,Deposit,21119.59,ATM,UK
6244,655,2025-12-31,Deposit,96038.73,Online,UK
6245,1262,2025-12-15,Deposit,25442.98,Mobile,Canada
6246,1054,2026-03-12,Withdrawal,2819.17,Mobile,Canada
6247,1942,2024-01-15,Withdrawal,7920.31,Mobile,UK
6248,1603,2025-05-19,Withdrawal,8029.99,Online,Afghanistan
6249,452,2025-01-28,Deposit,45396.58,ATM,Canada
6250,763,2025-08-26,Withdrawal,99863.2,Online,UK
6251,280,2025-01-29,Transfer,40250.91,Online,Singapore
6252,612,2024-04-19,Withdrawal,45039.8,ATM,Syria
6253,820,2024-06-21,Transfer,99932.37,ATM,USA
6254,1952,2025-05-04,Deposit,23936.82,Mobile,India
6255,94,2025-01-12,Transfer,67846.88,Mobile,USA
6256,739,2025-01-18,Withdrawal,79870.87,Mobile,UAE
6257,1308,2024-08-11,Deposit,32370.56,ATM,UK
6258,816,2025-09-25,Transfer,90783.76,Branch,Syria
6259,463,2025-02-20,Withdrawal,26228.52,Branch,Singapore
6260,1023,2025-05-07,Deposit,96872.43,Mobile,Syria
6261,1568,2025-08-24,Deposit,9563.67,Online,USA
6262,1785,2025-11-29,Deposit,97864.96,Branch,Afghanistan
6263,1949,2024-12-25,Withdrawal,13272.53,Online,Syria
6264,25,2025-04-27,Deposit,89875.45,Mobile,Iran
6265,246,2025-03-03,Transfer,36530.42,Online,Germany
6266,1384,2026-02-11,Withdrawal,9787.29,Mobile,Canada
6267,136,2025-09-12,Transfer,63682.36,Mobile,Syria
6268,296,2025-11-24,Deposit,13249.4,Online,North Korea
6269,550,2025-06-23,Transfer,38262.05,Branch,Singapore
6270,630,2024-04-23,Transfer,31525.48,ATM,India
6271,769,2026-03-20,Withdrawal,569.25,Online,UAE
6272,1337,2025-01-11,Transfer,78628.81,Online,Iran
6273,1290,2025-09-11,Withdrawal,7160.83,ATM,Germany
6274,390,2024-04-08,Deposit,19727.53,Online,Iran
6275,473,2024-08-19,Transfer,10522.19,Online,Germany
6276,191,2024-05-19,Withdrawal,86571.54,Mobile,Iran
6277,1049,2024-10-08,Withdrawal,79012.58,Mobile,India
6278,1225,2024-10-18,Withdrawal,17311.36,ATM,Syria
6279,1285,2025-02-01,Withdrawal,16697.61,Online,India
6280,1527,2025-05-27,Transfer,91698.85,Branch,USA
6281,625,2024-09-04,Transfer,40477.53,Branch,North Korea
